Electricity(kWh),SiteEnergyUse(kBtu),SecondLargestPropertyUseTypeGFA,PropertyGFATotal,State,ENERGYSTARScore,Address,SourceEUIWN(kBtu/sf),NaturalGas(therms),TotalGHGEmissions,DefaultData,SiteEnergyUseWN(kBtu),SecondLargestPropertyUseType,PrimaryPropertyType,SiteEUI(kBtu/sf),Latitude,Neighborhood,ComplianceStatus,TaxParcelIdentificationNumber,GHGEmissionsIntensity,PropertyGFABuilding(s),Longitude,Electricity(kBtu),BuildingType,ZipCode,NumberofFloors,Outlier,City,YearBuilt,ThirdLargestPropertyUseTypeGFA,NaturalGas(kBtu),SiteEUIWN(kBtu/sf),PropertyGFAParking,ListOfAllPropertyUseTypes,LargestPropertyUseTypeGFA,SourceEUI(kBtu/sf),CouncilDistrictCode,LargestPropertyUseType,PropertyName,NumberofBuildings,YearsENERGYSTARCertified,ThirdLargestPropertyUseType,SteamUse(kBtu),DataYear
25031.90039,227566.7031,,63240.0,WA,100.0,5422 Shilshole Avenue NW,7.400000095,1421.580078,8.15,False,272913.6875,,Warehouse,3.599999905,47.66724,BALLARD,Compliant,2767702765,0.13,63240.0,-122.38553,85409.0,NonResidential,98107.0,2.0,,Seattle,1941,,142158.0,4.3000001910000005,0.0,Non-Refrigerated Warehouse,63240.0,6.599999905,6,Non-Refrigerated Warehouse,Magnum Building,1.0,,,0.0,2016
216689.0,1123943.0,,106041.0,WA,94.0,1300 W. Nickerson Street,27.0,3845.999756,25.58,False,1254908.5,,Warehouse,10.60000038,47.65567,MAGNOLIA / QUEEN ANNE,Compliant,2770605769,0.24,106041.0,-122.37478,739343.0,NonResidential,98119.0,4.0,,Seattle,1997,,384600.0,11.80000019,0.0,Non-Refrigerated Warehouse,106041.0,25.70000076,7,Non-Refrigerated Warehouse,Nickerson Street Self  Storage,1.0,,,0.0,2016
2238565.5,7637986.0,26946.0,181694.0,WA,88.0,315 Fifth Avenue,159.6999969,0.0,53.25,False,7783714.5,Parking,Large Office,49.90000153,47.59963,DOWNTOWN,Compliant,5247801292,0.29,143508.0,-122.32796,7637985.0,NonResidential,98104.0,10.0,,Seattle,2002,2155.0,0.0,50.90000153,38186.0,"Office, Other, Parking",150840.0,156.8000031,2,Office,Fifth and Jackson,1.0,,Other,0.0,2016
93482.60156,318962.8125,0.0,69492.0,WA,100.0,4501 Roosevelt Way NE,14.30000019,0.0,2.22,False,318962.8125,Other,Retail Store,4.599999905,47.66178,NORTHEAST,Non-Compliant,5335200380,0.03,69492.0,-122.31812,318963.0,NonResidential,98105.0,2.0,Low outlier,Seattle,1987,,0.0,4.599999905,0.0,Retail Store,69800.0,14.30000019,4,Retail Store,University Center,1.0,,,0.0,2016
117834.5,402051.3125,,22780.0,WA,33.0,6136 6th Ave S,55.40000153,0.0,2.8,False,402051.3125,,Warehouse,17.60000038,47.54769,GREATER DUWAMISH,Compliant,5367201155,0.12,22780.0,-122.3251,402051.0,NonResidential,98108.0,1.0,,Seattle,1966,,0.0,17.60000038,0.0,Non-Refrigerated Warehouse,22780.0,55.40000153,2,Non-Refrigerated Warehouse,NWCP-SEA Bldg K,1.0,,,0.0,2016
335860.8125,5464762.0,0.0,124472.0,WA,62.0,6701-6795 E. Marginal Way S.,72.80000305,43188.04688,237.36,False,6345882.5,Parking,Distribution Center,43.90000153,47.54187,GREATER DUWAMISH,Compliant,5367204080,1.91,124472.0,-122.32713999999999,1145957.0,NonResidential,98168.0,1.0,,Seattle,1967,,4318805.0,51.0,0.0,"Distribution Center, Parking",124423.0,65.40000153,2,Distribution Center,Seattle Distribution Center Bldg A,1.0,,,0.0,2016
2489278.75,8493420.0,77887.79688,227556.0,WA,95.0,720 3RD AVE,123.5,0.0,59.21,False,8950688.0,Parking,Large Office,37.29999924,47.60411,DOWNTOWN,Compliant,0942000590,0.26,129000.0,-122.33225,8493419.0,NonResidential,98104.0,22.0,,Seattle,1970,,0.0,39.29999924,98556.0,"Office, Parking",227556.0,117.1999969,7,Office,Pacific Building,1.0,,,0.0,2016
245094.0938,1529510.25,0.0,50065.0,WA,72.0,6701-6797 E Marginal Way S.,71.90000153,6932.489745999999,42.65,False,1751500.375,Parking,Distribution Center,30.60000038,47.54187,GREATER DUWAMISH,Compliant,5367204080,0.85,50065.0,-122.32713999999999,836261.0,NonResidential,98168.0,1.0,,Seattle,1967,,693249.0,35.09999847,0.0,"Distribution Center, Parking",49918.0,67.19999695,2,Distribution Center,Seattle Distribution Center Bldg B,1.0,,,0.0,2016
384226.5,2582687.0,,57540.0,WA,26.0,6335 1st Ave S,98.90000153,12717.05957,76.68,False,2808274.75,,Distribution Center,44.90000153,47.546209999999995,GREATER DUWAMISH,Compliant,5367204505,1.33,57540.0,-122.33486,1310981.0,NonResidential,98108.0,1.0,,Seattle,1969,,1271706.0,48.79999924,0.0,Distribution Center,57540.0,94.69999695,2,Distribution Center,GLACIER NORTHWEST (6335 1st Ave S),1.0,,,0.0,2016
450468.4063,1536998.25,,85400.0,WA,49.0,410 S Front Street,56.5,0.0,10.72,False,1536998.25,,Warehouse,18.0,47.54853,GREATER DUWAMISH,Compliant,5367204745,0.13,85400.0,-122.32813999999999,1536998.0,NonResidential,98108.0,1.0,,Seattle,1966,,0.0,18.0,0.0,Non-Refrigerated Warehouse,85400.0,56.5,2,Non-Refrigerated Warehouse,NWCP-SEA Bldg A,1.0,,,0.0,2016
152346.4063,519806.0938,,55700.0,WA,63.0,6001 6th Ave S,29.79999924,0.0,3.62,False,528115.6875,,Warehouse,9.300000191,47.54912,GREATER DUWAMISH,Compliant,5367204745,0.06,55700.0,-122.32818999999999,519806.0,NonResidential,98108.0,1.0,,Seattle,1966,,0.0,9.5,0.0,Non-Refrigerated Warehouse,55700.0,29.29999924,2,Non-Refrigerated Warehouse,NWCP-SEA Bldg B,1.0,,,0.0,2016
307202.0,1794187.25,0.0,53250.0,WA,96.0,5933 6th Ave S,75.30000305,7460.140137,46.93,False,1760992.25,Parking,Small- and Mid-Sized Office,34.0,47.54965,GREATER DUWAMISH,Compliant,5367204756,0.88,53250.0,-122.3278,1048173.0,NonResidential,98108.0,1.0,,Seattle,1964,,746014.0,33.40000153,0.0,"Office, Parking",52759.0,77.19999695,2,Office,Resource Center,1.0,,,0.0,2016
553488.375,2179719.75,,78672.0,WA,98.0,400 Mercer Street,79.80000305,2912.170166,28.63,False,2220030.5,,Small- and Mid-Sized Office,27.70000076,47.624759999999995,MAGNOLIA / QUEEN ANNE,Compliant,5457801420,0.36,50245.0,-122.34843000000001,1888502.0,NonResidential,98109.0,6.0,,Seattle,1987,,291217.0,28.20000076,28427.0,Office,78672.0,79.30000305,7,Office,400 Mercer Street,1.0,,,0.0,2016
69699.0,325513.0,,64660.0,WA,89.0,11512 Aurora Avenue N,13.10000038,876.999939,6.32,False,333622.5938,,Warehouse,5.0,47.71286,NORTHWEST,Compliant,5687500005,0.1,64660.0,-122.34421999999999,237813.0,NonResidential,98133.0,3.0,,Seattle,1986,,87700.0,5.1999998089999995,0.0,Non-Refrigerated Warehouse,64660.0,13.0,5,Non-Refrigerated Warehouse,21517-Seattle / Aurora AVE N,1.0,,,0.0,2016
1855803.75,9357230.0,,161678.0,WA,25.0,3800 1st Avenue South,145.5,30252.27148,204.81,False,10093972.0,,Distribution Center,57.59999847,47.5701,GREATER DUWAMISH,Compliant,6172900005,1.27,161678.0,-122.33341999999999,6332002.0,NonResidential,98134.0,1.0,,Seattle,1968,,3025227.0,62.09999847,0.0,Distribution Center,162425.0,142.0,2,Distribution Center,South Seattle Distribution Center- 3800,1.0,,,0.0,2016
6383133.0,21795830.0,,101101.0,WA,1.0,3844 1ST AVE S,662.5,165.7700043,152.71,False,21341708.0,,Distribution Center,215.60000609999997,47.568740000000005,GREATER DUWAMISH,Compliant,6172900010,1.51,101101.0,-122.33303000000001,21779250.0,NonResidential,98134.0,1.0,,Seattle,1949,,16577.0,211.10000609999997,0.0,Distribution Center,101101.0,676.5999756,2,Distribution Center,South Seattle Distribution Center- 3844,1.0,,,0.0,2016
154710.5,1061458.25,,52613.0,WA,80.0,3601 2ND AVE S,40.29999924,5335.860352000001,32.02,False,1231121.75,,Distribution Center,17.79999924,47.57023,GREATER DUWAMISH,Compliant,6172900015,0.61,52613.0,-122.33241000000001,527872.0,NonResidential,98134.0,1.0,,Seattle,1980,,533586.0,20.70000076,0.0,Distribution Center,59504.0,37.29999924,2,Distribution Center,South Seattle Distribution Center- 3601,1.0,,,0.0,2016
2331899.75,14715262.0,0.0,58184.0,WA,41.0,8704 Greenwood Ave N,627.5999756,67588.19531,414.43,False,15076756.0,Parking,Supermarket / Grocery Store,284.5,47.69267,NORTHWEST,Compliant,6431500015,7.12,50734.0,-122.35506000000001,7956442.0,NonResidential,98103.0,1.0,,Seattle,2003,,6758820.0,291.5,7450.0,"Parking, Supermarket/Grocery Store",51722.0,620.2000122000001,5,Supermarket/Grocery Store,Safeway 1845 - Greenwood Ave,1.0,,,0.0,2016
1998174.5,11054535.0,,58480.0,WA,37.0,1531 NE 145th Street,588.0,42367.62891,272.54,False,11311432.0,,Supermarket / Grocery Store,248.8000031,47.73315,NORTH,Compliant,6632300290,4.66,58480.0,-122.3105,6817771.0,NonResidential,98155.0,1.0,,Seattle,1980,,4236763.0,254.60000609999997,0.0,Supermarket/Grocery Store,44431.0,581.9000244,5,Supermarket/Grocery Store,70500858 -- North Seattle,1.0,,,0.0,2016
2308731.75,9058916.0,4569.0,336700.0,WA,95.0,221 Yale Avenue North,113.5,0.0,54.92,False,9200102.0,Parking,Large Office,41.59999847,47.620290000000004,LAKE UNION,Compliant,6849700145,0.16,211900.0,-122.33078,7877393.0,NonResidential,98109.0,6.0,,Seattle,2005,0.0,0.0,42.20000076,124800.0,"Office, Parking, Retail Store",217977.0,113.5,7,Office,Alley24,1.0,,Retail Store,0.0,2016
2141824.75,9937707.0,,264008.0,WA,42.0,222 Yale Ave. N.,262.3999939,26297.99805,190.61,False,10443463.0,,Retail Store,100.5,47.62,LAKE UNION,Compliant,6849700205,0.72,104014.0,-122.33027,7307906.0,NonResidential,98109.0,4.0,,Seattle,1996,,2629800.0,105.59999850000001,159994.0,Retail Store,98863.0,260.0,7,Retail Store,011-Seattle,1.0,,,0.0,2016
1591859.875,5444253.5,13780.0,62220.0,WA,32.0,1130 Rainier Ave S,275.2999878,128.2700043,38.55,False,5444253.5,Parking,Small- and Mid-Sized Office,87.80000305,47.59367,CENTRAL,Compliant,7132300370,0.62,62220.0,-122.30957,5431426.0,NonResidential,98144.0,2.0,,Seattle,1914,1324.0,12827.0,87.80000305,0.0,"Office, Other - Services, Parking",60676.0,275.2999878,3,Office,Darigold HQ,1.0,,Other - Services,0.0,2016
499939.4063,3181045.5,8142.0,65430.0,WA,89.0,900 Poplar Pl S.,107.59999850000001,14752.519530000001,90.24,False,3586460.5,Other,Small- and Mid-Sized Office,46.20000076,47.59388,GREATER DUWAMISH,Compliant,7132800055,1.38,65430.0,-122.31123999999998,1705793.0,NonResidential,98144.0,1.0,,Seattle,1970,,1475252.0,52.09999847,0.0,"Office, Other",60732.0,100.3000031,3,Office,Poplar Building,1.0,,,0.0,2016
1733053.0,6062770.5,18575.0,102290.0,WA,26.0,4915 25th Ave NE,224.3000031,1495.929932,49.17,False,6114351.5,Parking,Large Office,72.40000153,47.66517,NORTHEAST,Compliant,7174800132,0.48,59850.0,-122.30186,5913177.0,NonResidential,98105.0,3.0,,Seattle,2006,,149593.0,73.0,42440.0,"Office, Parking",83715.0,223.6999969,4,Office,Northcut Landing,1.0,,,0.0,2016
1039884.313,8024064.5,60388.0,323916.0,WA,92.0,4201 6th Ave S,51.29999924,44759.78906,262.45,False,8767252.0,Office,Warehouse,24.79999924,47.56407,GREATER DUWAMISH,Compliant,7376600510,0.81,323916.0,-122.32765,3548085.0,NonResidential,98108.0,2.0,,Seattle,1991,,4475979.0,27.10000038,0.0,"Non-Refrigerated Warehouse, Office",263528.0,48.90000153,2,Non-Refrigerated Warehouse,K2 and Iron Mountain (Seattle 4),1.0,,,0.0,2016
5522715.0,21027396.0,156487.0,304052.0,WA,66.0,1200 12th Avenue South,203.8000031,21838.90625,247.35,False,21290090.0,Parking,Mixed Use Property,69.40000153,47.5928,GREATER DUWAMISH,Compliant,2829600110,0.81,304052.0,-122.31598999999999,18843504.0,NonResidential,98144.0,14.0,,Seattle,1932,84051.89844,2183891.0,70.30000305,0.0,"Medical Office, Office, Parking",218918.0,202.8999939,2,Office,Pacific Tower,1.0,20102008,Medical Office,0.0,2016
402414.0,1988334.5,33712.0,98024.0,WA,94.0,7272 W. Marginal Way S.,52.09999847,6152.976074,42.25,False,2109093.75,Office,Distribution Center,20.39999962,47.53687,GREATER DUWAMISH,Compliant,2924049109,0.43,98024.0,-122.33316,1373037.0,NonResidential,98108.0,2.0,,Seattle,1989,,615298.0,21.60000038,0.0,"Distribution Center, Office",63896.0,50.79999924,1,Distribution Center,Northwest Center Industries,1.0,,,0.0,2016
1504993.875,5135040.0,66650.0,144573.0,WA,62.0,617 Eastlake Ave E,212.6999969,0.0,35.8,False,5318277.0,Parking,Large Office,65.40000153,47.62488,LAKE UNION,Compliant,2925049098,0.25,77953.0,-122.33006999999999,5135039.0,NonResidential,98109.0,5.0,,Seattle,1990,,0.0,67.69999695,66620.0,"Office, Parking",78521.0,205.3000031,7,Office,617 Eastlake,1.0,,,0.0,2016
1638420.25,7290824.5,,302812.0,WA,97.0,401 NE NORTHGATE WAY,65.5,17005.3418,129.29,False,7783388.0,,Retail Store,24.10000038,47.70759,NORTH,Compliant,2926049272,0.43,302812.0,-122.3255,5590290.0,NonResidential,98125.0,2.0,,Seattle,1950,,1700534.0,25.70000076,0.0,Retail Store,302812.0,63.90000153,5,Retail Store,(71371A) NORTHGATE Macy's,1.0,,,0.0,2016
1198616.625,9080022.0,,86400.0,WA,53.0,2150 N 107th ST,232.0,49903.41016,293.55,False,9266020.0,,Small- and Mid-Sized Office,116.09999850000001,47.707440000000005,NORTHWEST,Compliant,2926049277,3.4,86400.0,-122.33171000000002,4089680.0,NonResidential,98133.0,5.0,,Seattle,1974,,4990341.0,118.5,0.0,Office,78200.0,231.1999969,5,Office,Northway Square East,1.0,,,0.0,2016
1864371.5,6361236.5,0.0,86483.0,WA,56.0,10700 Meridian Ave North,241.0,0.0,44.35,False,6636482.5,Parking,Small- and Mid-Sized Office,73.59999847,47.70732,NORTHWEST,Compliant,2926049490,0.51,86483.0,-122.33278999999999,6361236.0,NonResidential,98144.0,6.0,,Seattle,1981,,0.0,76.69999695,0.0,"Office, Parking",86483.0,231.0,5,Office,NorthWay West Building,1.0,,,0.0,2016
239011.5938,1124543.125,17200.0,51600.0,WA,75.0,7115 W Marginal Way SW,57.40000153,3090.35498,22.1,False,1196293.25,Office,Distribution Center,21.79999924,47.53926,DELRIDGE,Compliant,3024049016,0.43,51600.0,-122.34143,815508.0,NonResidential,98106.0,1.0,,Seattle,1976,,309035.0,23.20000076,0.0,"Distribution Center, Office",34400.0,55.90000153,1,Distribution Center,Pacific Plumbing Supply,1.0,,,0.0,2016
384092.5938,2225512.0,,140520.0,WA,61.0,7245 West Marginal Way SW,38.20000076,9149.879883,57.73,False,2502923.5,,Warehouse,15.80000019,47.53689,DELRIDGE,Compliant,3024049159,0.41,140520.0,-122.33847,1310524.0,NonResidential,98106.0,1.0,,Seattle,1968,,914988.0,17.79999924,0.0,Non-Refrigerated Warehouse,140520.0,36.09999847,1,Non-Refrigerated Warehouse,Jones Stevedoring Seattle Building,1.0,,,0.0,2016
1190117.5,4636396.5,66288.0,154029.0,WA,95.0,1300 Dexter Ave N,145.6999969,5757.149902,58.88,False,4636396.5,Parking,Large Office,50.59999847,47.631159999999994,MAGNOLIA / QUEEN ANNE,Compliant,3025049001,0.38,91649.0,-122.34193,4060681.0,NonResidential,98109.0,5.0,,Seattle,1986,,575715.0,50.59999847,62380.0,"Office, Parking",91645.0,145.6999969,7,Office,PEMCO,1.0,,,0.0,2016
250591.0938,1847401.0,,50417.0,WA,14.0,428 S. Cloverdale,80.19999695,9923.839844,58.67,False,2149815.75,,Warehouse,36.59999847,47.526959999999995,GREATER DUWAMISH,Compliant,3224049045,1.16,50417.0,-122.32913,855017.0,NonResidential,98108.0,1.0,,Seattle,1980,,992384.0,42.59999847,0.0,Non-Refrigerated Warehouse,50417.0,73.90000153,1,Non-Refrigerated Warehouse,Lenci Corporation,1.0,,,0.0,2016
3399819.0,15640994.0,,133298.0,WA,21.0,10330 Meridian Ave N,308.2000122,40408.10156,295.48,False,16041286.0,,Medical Office,117.3000031,47.70449,NORTHWEST,Compliant,3226049177,2.22,133298.0,-122.33272,11600182.0,NonResidential,98133.0,3.0,,Seattle,1961,,4040810.0,120.3000031,0.0,Medical Office,133298.0,305.10000610000003,5,Medical Office,NWH Outpatient Medical Center,1.0,,,0.0,2016
1599320.5,6455828.5,,168619.0,WA,78.0,401 NE NORTHGATE WAY STE 475,106.90000149999999,9989.459961,91.1,False,6718441.0,,Retail Store,37.29999924,47.70759,NORTH,Compliant,3226049481,0.54,168619.0,-122.3255,5456882.0,NonResidential,98125.0,2.0,,Seattle,1965,,998946.0,38.79999924,0.0,Retail Store,173106.0,105.0,5,Retail Store,"SEATTLE, WA-0106",1.0,2009,,0.0,2016
1901048.25,6486377.5,71390.0,175885.0,WA,91.0,1260 Mercer St,195.8999939,0.0,45.22,False,6486377.5,Parking,Large Office,62.40000153,47.6244,LAKE UNION,Compliant,3481800010,0.26,104500.0,-122.33157,6486377.0,NonResidential,98109.0,4.0,,Seattle,2000,,0.0,62.40000153,71385.0,"Office, Parking",103970.0,195.8999939,7,Office,1260 Mercer,1.0,,,0.0,2016
195403.7969,1028376.875,,104786.0,WA,93.0,4727 DENVER AVE S,24.89999962,3616.5896,23.86,False,1153253.75,,Warehouse,9.800000191,47.56089,GREATER DUWAMISH,Compliant,3573200005,0.23,104786.0,-122.33474,666718.0,NonResidential,98134.0,2.0,,Seattle,1969,,361659.0,11.0,0.0,Non-Refrigerated Warehouse,104786.0,23.60000038,2,Non-Refrigerated Warehouse,4727 Building,1.0,,,0.0,2016
554098.5,2058955.25,,53620.0,WA,86.0,220 S Dawson St,117.40000149999999,1683.709839,22.12,False,2145554.75,,Small- and Mid-Sized Office,38.40000153,47.5563,GREATER DUWAMISH,Compliant,3573700330,0.41,53620.0,-122.33186,1890584.0,NonResidential,98134.0,1.0,,Seattle,1948,,168371.0,40.0,0.0,Office,53620.0,114.0,2,Office,McKinstry SEA - 220 S Dawson Office,1.0,2016,,0.0,2016
665544.375,3202213.0,,50008.0,WA,62.0,5050 1st Ave S,163.8999939,9313.75,65.3,False,3380481.5,,Small- and Mid-Sized Office,64.0,47.55623,GREATER DUWAMISH,Compliant,3573700410,1.31,50008.0,-122.33316,2270837.0,NonResidential,98134.0,1.0,,Seattle,1938,,931375.0,67.59999847,0.0,Office,50008.0,162.1000061,2,Office,5050,1.0,,,0.0,2016
1929988.0,6657348.5,111198.0,291176.0,WA,98.0,635 Elliott Avenue West,106.59999850000001,722.2838745,49.74,False,6657348.5,Parking,Large Office,34.20000076,47.6252,MAGNOLIA / QUEEN ANNE,Compliant,3879902270,0.17,191000.0,-122.36737,6585119.0,NonResidential,98119.0,4.0,,Seattle,2009,,72228.0,34.20000076,100176.0,"Office, Parking",194674.0,106.59999850000001,7,Office,635 Elliott - South Bldg.,1.0,,,0.0,2016
179950.4063,2551022.25,6912.0,50832.0,WA,63.0,4225 2nd Ave. South,77.90000153,19370.31641,107.16,False,2551022.25,Office,Warehouse,50.20000076,47.565490000000004,GREATER DUWAMISH,Compliant,3957900060,2.11,50832.0,-122.33221,613991.0,NonResidential,98134.0,1.0,,Seattle,1957,,1937032.0,50.20000076,0.0,"Non-Refrigerated Warehouse, Office",43920.0,77.90000153,2,Non-Refrigerated Warehouse,4225 2nd Ave So.,1.0,,,0.0,2016
830282.5,2843033.5,,76354.0,WA,70.0,4601 6th Ave S,114.3000031,101.0899963,20.29,False,2792753.5,,Refrigerated Warehouse,37.20000076,47.56158,GREATER DUWAMISH,Compliant,3958900565,0.27,76354.0,-122.32753999999998,2832924.0,NonResidential,98108.0,1.0,,Seattle,1971,,10109.0,36.5,0.0,Refrigerated Warehouse,76486.0,116.40000149999999,2,Refrigerated Warehouse,Uwajimaya (Seattle 5),1.0,,,0.0,2016
704380.6875,2831565.5,,98480.0,WA,65.0,4100 4th Avenue South,81.30000305,4282.180176,39.5,False,2898646.0,,Warehouse,28.79999924,47.56558,GREATER DUWAMISH,Compliant,3958900851,0.4,98480.0,-122.32888999999999,2403347.0,NonResidential,98134.0,1.0,,Seattle,1956,,428218.0,29.39999962,0.0,Non-Refrigerated Warehouse,98480.0,81.19999695,2,Non-Refrigerated Warehouse,Merlino Foods Building,1.0,,,0.0,2016
754551.875,3441643.25,27427.0,53002.0,WA,75.0,1815 N 45th St.,171.1999969,8671.120117,64.0,False,3591767.75,Parking,Mixed Use Property,64.40000153,47.66113,LAKE UNION,Compliant,4083300140,1.21,53002.0,-122.33572,2574531.0,NonResidential,98103.0,2.0,,Seattle,1904,18130.0,867112.0,67.19999695,0.0,"Multifamily Housing, Parking, Restaurant, Retail Store",31602.0,168.3000031,4,Retail Store,Wallingford Center,1.0,,Multifamily Housing,0.0,2016
2365175.75,13898181.0,15600.0,124721.0,WA,58.0,1200 Westlake Ave N,255.89999390000003,58282.00781,365.79,False,14339818.0,Restaurant,Large Office,111.40000149999999,47.63,LAKE UNION,Compliant,4088803725,2.93,124721.0,-122.3396,8069980.0,NonResidential,98109.0,11.0,,Seattle,1971,12000.0,5828201.0,115.0,0.0,"Food Service, Office, Parking, Restaurant",107594.0,252.1999969,7,Office,AGC Building,1.0,,Parking,0.0,2016
1659505.75,5662234.0,31348.0,94002.0,WA,70.0,1700 Westlake Ave N,189.3000031,0.0,39.47,False,5662234.0,Parking,Small- and Mid-Sized Office,60.29999924,47.633759999999995,LAKE UNION,Compliant,4088803750,0.42,94002.0,-122.33968,5662234.0,NonResidential,98109.0,7.0,,Seattle,1970,,0.0,60.29999924,0.0,"Office, Parking",93905.0,189.3000031,7,Office,Lake Union Building,1.0,,,0.0,2016
367035.0938,1252323.875,,93020.0,WA,60.0,520 S Brandon St,42.29999924,0.0,8.73,False,1252323.875,,Warehouse,13.5,47.55515,GREATER DUWAMISH,Compliant,5084400005,0.09,93020.0,-122.3275,1252324.0,NonResidential,98108.0,1.0,,Seattle,1974,,0.0,13.5,0.0,Non-Refrigerated Warehouse,93020.0,42.29999924,2,Non-Refrigerated Warehouse,NWCP-SEA Bldg U,1.0,,,0.0,2016
2483776.0,13133225.0,0.0,61053.0,WA,32.0,9262 Rainier Ave,587.0,46585.80469,306.5,False,13564414.0,Parking,Supermarket / Grocery Store,241.3000031,47.52095,SOUTHEAST,Compliant,5087400030,5.02,61053.0,-122.26825,8474644.0,NonResidential,98118.0,1.0,,Seattle,2002,,4658580.0,249.1999969,0.0,"Parking, Supermarket/Grocery Store",54434.0,578.7000122000001,2,Supermarket/Grocery Store,Safeway 1965 - Rainier Ave,1.0,,,0.0,2016
471503.0,11195917.0,,154159.0,WA,100.0,411 1ST AVE S,28.70000076,3430.500488,29.43,False,11348758.0,,Large Office,58.0,47.59878,DOWNTOWN,Non-Compliant,5247800200,0.19,154159.0,-122.33458,1608768.0,NonResidential,98104.0,7.0,Low outlier,Seattle,1913,,343050.0,58.79999924,0.0,Office,193154.0,28.0,2,Office,411 1ST AVE  S (ID608),5.0,,,0.0,2016
829623.1875,2830674.75,,78920.0,WA,88.0,111 South Jackson Street,113.09999850000001,0.0,19.73,False,2830674.75,,Small- and Mid-Sized Office,36.0,47.59895,DOWNTOWN,Compliant,5247800255,0.25,78920.0,-122.33379,2830674.0,NonResidential,98104.0,5.0,,Seattle,1904,,0.0,36.0,0.0,Office,78564.0,113.09999850000001,2,Office,111 S. Jackson,1.0,2017,,0.0,2016
1373344.375,6606832.5,23857.0,99440.0,WA,64.0,419 Occidental Ave. S.,188.8000031,19209.81055,134.69,False,6669621.5,Retail Store,Small- and Mid-Sized Office,74.30000305,47.59855,DOWNTOWN,Compliant,5247800280,1.35,99440.0,-122.33327,4685851.0,NonResidential,98104.0,7.0,,Seattle,1906,,1920981.0,75.0,0.0,"Office, Retail Store",65088.0,188.1000061,2,Office,FX McRory Building,1.0,,,0.0,2016
836221.875,2853189.5,,73260.0,WA,82.0,100 South King Street,148.5,0.0,19.89,False,3020795.0,,Small- and Mid-Sized Office,44.70000076,47.59856,DOWNTOWN,Compliant,5247800300,0.27,73260.0,-122.33379,2853189.0,NonResidential,98104.0,6.0,,Seattle,1907,,0.0,47.29999924,0.0,Office,63871.0,140.3000031,2,Office,Westland Building,1.0,,,0.0,2016
364924.6875,2178074.5,26039.0,69817.0,WA,87.0,105 South Main St.,87.0,1618.65979,76.8,False,2380143.75,Retail Store,Small- and Mid-Sized Office,35.90000153,47.599790000000006,DOWNTOWN,Compliant,5247800320,1.1,69817.0,-122.3338,1245123.0,NonResidential,98104.0,4.0,,Seattle,1900,,161866.0,39.20000076,0.0,"Office, Retail Store",34647.0,82.5,7,Office,The Globe Building,1.0,,,771085.1875,2016
