NumberofBuildings,Electricity(kWh),ComplianceStatus,ThirdLargestPropertyUseTypeGFA,SecondLargestPropertyUseType,ListOfAllPropertyUseTypes,PropertyGFAParking,BuildingType,SiteEUI(kBtu/sf),TaxParcelIdentificationNumber,SourceEUI(kBtu/sf),TotalGHGEmissions,PrimaryPropertyType,LargestPropertyUseType,State,ThirdLargestPropertyUseType,ZipCode,City,SiteEnergyUse(kBtu),Latitude,SiteEUIWN(kBtu/sf),ENERGYSTARScore,SourceEUIWN(kBtu/sf),SteamUse(kBtu),DefaultData,GHGEmissionsIntensity,Address,Electricity(kBtu),PropertyGFATotal,NaturalGas(kBtu),SecondLargestPropertyUseTypeGFA,PropertyGFABuilding(s),NumberofFloors,LargestPropertyUseTypeGFA,DataYear,Neighborhood,YearBuilt,SiteEnergyUseWN(kBtu),Longitude,NaturalGas(therms),PropertyName,CouncilDistrictCode,YearsENERGYSTARCertified,Outlier,OtherFuelUse(kBtu)
1.0,376118.0,Compliant,,Retail Store,"Office, Retail Store",7757.0,NonResidential,61.0,659000350,121.7,152.04,Small- and Mid-Sized Office,Office,WA,,98101,SEATTLE,3137206.0,47.61378582,72.7,92.0,135.8,1853890.0,No,2.31,603 STEWART ST,1283369.0,63409.0,0.0,6187.0,55652.0,10.0,45260.0,2015,DOWNTOWN,1926,3742258.0,-122.33638554,0.0,LLOYD BUILDING,7,,,0.0
1.0,1943098.0,Compliant,14666.0,Other - Recreation,"Office, Other - Recreation, Parking, Retail Store",30000.0,NonResidential,43.4,659000365,125.3,94.89,Large Office,Office,WA,Retail Store,98101,SEATTLE,7546235.0,47.61391297,43.4,92.0,125.3,0.0,No,0.32,1809 7TH AVE,6630126.0,204790.0,916385.0,17070.0,174790.0,17.0,142034.0,2015,DOWNTOWN,1930,7546235.0,-122.33581187,9164.0,TOWER BLDG,7,"2010, 2009, 2007",,0.0
1.0,1071352.0,Compliant,,Retail Store,"Office, Retail Store",0.0,NonResidential,59.4,659000385,186.5,25.48,Small- and Mid-Sized Office,Office,WA,,98101,SEATTLE,3655453.0,47.61232632,64.7,63.0,203.2,0.0,No,0.13,414 OLIVE WAY,3655605.0,73399.0,0.0,9976.0,73399.0,5.0,51557.0,2015,DOWNTOWN,1916,3981771.0,-122.33842968,0.0,TIMES SQUARE BUILDING (THE VANCE CORPORATION),7,,,0.0
1.0,2042807.0,Compliant,,Parking,"Office, Parking",32334.0,NonResidential,57.2,659000555,128.4,509.69,Large Office,Office,WA,,98101,SEATTLE,12943756.0,47.61419225,67.1,95.0,140.3,5973700.0,No,1.8,600 STEWART ST,6970347.0,265851.0,0.0,29214.0,233517.0,20.0,226454.0,2015,DOWNTOWN,1969,15191665.0,-122.33715661,0.0,PLAZA 600 BUILDING,7,"2010, 2007",,0.0
1.0,7049671.0,Compliant,,Parking,"Office, Parking",228668.0,NonResidential,42.3,659000750,130.7,198.93,Large Office,Office,WA,,98121,SEATTLE,24641772.0,47.61586761,42.3,96.0,130.7,0.0,No,0.13,2001 8TH AVE,24054476.0,758043.0,588294.0,191082.0,529375.0,25.0,582725.0,2015,DOWNTOWN,2009,24672050.0,-122.33737946,5883.0,WEST 8TH,7,"2016, 2015",,0.0
1.0,2035717.0,Compliant,,Parking,"Office, Parking",0.0,NonResidential,57.6,660000080,152.9,228.07,Large Office,Office,WA,,98121,SEATTLE,9273278.0,47.61673455,56.2,88.0,148.5,2327413.0,No,0.96,2200 6TH AVE,6946155.0,206000.0,0.0,51250.0,206000.0,12.0,161000.0,2015,DOWNTOWN,1968,9047478.0,-122.34198091,0.0,DENNY BUILDING,7,,,0.0
1.0,11254670.0,Compliant,,Parking,"Office, Parking",154972.0,NonResidential,51.6,660000650,162.2,267.71,Large Office,Office,WA,,98101,SEATTLE,38400928.0,47.61596574,51.1,97.0,160.6,0.0,No,0.12,1918 8TH AVE,38402528.0,824887.0,0.0,161119.0,669915.0,36.0,743562.0,2015,DOWNTOWN,2009,38019316.0,-122.33609553,0.0,1918 EIGHTH AVE,7,"2017, 2015",,0.0
1.0,5137256.0,Compliant,18239.0,Parking,"Fitness Center/Health Club/Gym, Office, Other, Parking, Restaurant",141600.0,NonResidential,52.0,660001135,162.6,128.87,Large Office,Office,WA,Fitness Center/Health Club/Gym,98101,SEATTLE,17653930.0,47.61577337,55.2,94.0,172.4,0.0,No,0.11,1800 9TH AVE,17529045.0,480840.0,125615.0,123356.0,339240.0,16.0,311736.0,2015,DOWNTOWN,1990,18718988.0,-122.33379691,1256.0,1800 9TH AVENUE BUILDING,7,,,0.0
1.0,8826039.0,Compliant,,,Other,68432.0,NonResidential,247.3,660001215,511.4,1894.2,Other,Other,WA,,98101,SEATTLE,61827040.0,47.61598206,251.8,,510.9,0.0,No,5.9,1900 9TH AVE,30115695.0,299070.0,31712594.0,,230638.0,11.0,250000.0,2015,DOWNTOWN,2004,62950692.0,-122.33448029,317126.0,SEATTLE CHILDREN'S HOSPITAL  (RESEARCH INSTITUTE BLDG 1),7,,,0.0
1.0,1113611.0,Compliant,7030.0,Retail Store,"Office, Retail Store, Social/Meeting Hall",0.0,NonResidential,50.3,939000130,150.4,50.6,Small- and Mid-Sized Office,Office,WA,Social/Meeting Hall,98104,SEATTLE,4112006.0,47.60260831,54.1,81.0,159.8,312366.0,No,0.38,615 2ND AVE,3799798.0,89550.0,0.0,10058.0,89550.0,7.0,64712.0,2015,DOWNTOWN,1900,4425113.0,-122.33300887,0.0,BRODERICK BUILDING,7,,,0.0
1.0,1364084.0,Compliant,,Retail Store,"Office, Retail Store",0.0,NonResidential,53.1,939000150,164.6,37.14,Small- and Mid-Sized Office,Office,WA,,98104,SEATTLE,4742636.0,47.60188691,53.4,55.0,164.9,0.0,No,0.19,600 1ST AVE,4654448.0,89355.0,88380.0,7000.0,89355.0,6.0,82355.0,2015,DOWNTOWN,1900,4767764.0,-122.33410075,884.0,PIONEER BUILDING,7,,,0.0
1.0,5671833.0,Compliant,,,Office,0.0,NonResidential,52.2,939000260,159.2,208.81,Large Office,Office,WA,,98104,SEATTLE,20309614.0,47.60349737,52.2,84.0,159.2,957322.0,No,0.32,710 2ND AVE,19353098.0,388934.0,0.0,,388934.0,15.0,388934.0,2015,DOWNTOWN,1922,20309614.0,-122.33226722,0.0,DEXTER HORTON BUILDING,7,"2015, 2014, 2012, 2011, 2009",,0.0
1.0,2890386.0,Compliant,1437.0,Convenience Store without Gas Station,"Convenience Store without Gas Station, Food Service, Office",0.0,NonResidential,27.8,939000335,87.3,68.75,Large Office,Office,WA,Food Service,98104,SEATTLE,9861998.0,47.60402644,27.8,98.0,87.3,0.0,No,0.07,821 2ND AVE,9862406.0,384302.0,0.0,4181.0,384302.0,22.0,348969.0,2015,DOWNTOWN,1929,9861998.0,-122.33430506,0.0,EXCHANGE BUILDING,7,"2012, 2009, 2008",,0.0
1.0,4607354.0,Compliant,14679.0,Parking,"Office, Parking, Restaurant",84600.0,NonResidential,101.3,939000355,242.9,862.64,Large Office,Office,WA,Restaurant,98104,SEATTLE,25476332.0,47.60390362,104.5,68.0,240.7,9756039.0,No,2.1,801 2ND AVE,15720944.0,378525.0,0.0,83311.0,293925.0,17.0,236827.0,2015,DOWNTOWN,1958,26291068.0,-122.33424932,0.0,NORTON BUILDING,7,,,0.0
1.0,13163170.0,Compliant,37595.0,Parking,"Office, Parking, Restaurant",0.0,NonResidential,43.0,939000435,134.6,321.72,Large Office,Office,WA,Restaurant,98104,SEATTLE,45074876.0,47.60523404,45.1,93.0,141.3,0.0,No,0.1,999 3RD AVE,44914600.0,1323055.0,162130.0,272682.0,1323055.0,47.0,1011135.0,2015,DOWNTOWN,1983,47306916.0,-122.33465706,1621.0,999 THIRD AVE,7,,,0.0
1.0,7681166.0,Compliant,10290.0,Parking,"Office, Parking, Pre-school/Daycare",129432.0,NonResidential,52.9,939000475,166.1,182.71,Large Office,Office,WA,Pre-school/Daycare,98104,SEATTLE,26208138.0,47.60533104,52.9,82.0,166.1,0.0,No,0.12,1000 2ND AVE,26209226.0,589921.0,0.0,92787.0,460489.0,41.0,485296.0,2015,DOWNTOWN,1986,26208138.0,-122.33503955,0.0,1000 2ND AVENUE BUILDING,7,"2016, 2015",,0.0
1.0,518344.0,Compliant,,Parking,"Office, Parking",1392.0,NonResidential,26.5,939000520,70.0,58.99,Small- and Mid-Sized Office,Office,WA,,98104,SEATTLE,2373031.0,47.60537505,26.5,,70.0,604443.0,No,0.56,1015 2ND AVE,1768662.0,91091.0,0.0,1392.0,89699.0,6.0,89699.0,2015,DOWNTOWN,1950,2373031.0,-122.3356282,0.0,FEDERAL RESERVE BUILDING,7,,,0.0
1.0,925433.0,Compliant,,Parking,"Office, Parking",62993.0,NonResidential,37.2,942000025,116.9,22.01,Large Office,Office,WA,,98101,SEATTLE,3157579.0,47.60571018,37.2,89.0,116.9,0.0,No,0.05,1101 2ND AVE,3157710.0,157941.0,0.0,15401.0,94948.0,8.0,84838.0,2015,DOWNTOWN,1968,3157579.0,-122.33639455,0.0,1101 SECOND AVE OFFICE BUILDING,7,2016,,0.0
1.0,5330672.0,Compliant,8842.0,Parking,"Convenience Store without Gas Station, Office, Parking",197231.0,NonResidential,34.5,942000030,107.8,139.34,Large Office,Office,WA,Convenience Store without Gas Station,98101,SEATTLE,18350766.0,47.60611343,35.8,97.0,111.7,162514.0,No,0.1,1191 2ND AVE,18189008.0,635303.0,0.0,194435.0,438072.0,29.0,522667.0,2015,DOWNTOWN,1991,19046346.0,-122.33672333,0.0,2ND & SENECA BLDS,7,"2016, 2015, 2014, 2013, 2011, 2010, 2009, 2007, 2000",,0.0
1.0,11583460.0,Compliant,25000.0,Data Center,"Data Center, Office, Parking",25920.0,NonResidential,312.1,942000045,955.2,358.88,Large Office,Office,WA,Parking,98101,SEATTLE,41092076.0,47.60601562,315.1,,958.3,0.0,No,1.09,1100 2ND AVE,39524406.0,172842.0,1569312.0,39336.0,146922.0,6.0,92310.0,2015,DOWNTOWN,1958,41478400.0,-122.33569636,15693.0,SECOND AND SPRING BUILDING,7,,High Outlier,0.0
1.0,8790362.0,Compliant,,Parking,"Office, Parking",162604.0,NonResidential,49.7,942000050,155.6,216.66,Large Office,Office,WA,,98101,SEATTLE,30135280.0,47.60619421,49.8,77.0,155.7,0.0,No,0.11,1111 3RD AVE,29993960.0,776762.0,142563.0,154947.0,614158.0,34.0,606050.0,2015,DOWNTOWN,1980,30180428.0,-122.33526667,1426.0,1111 3RD AVE BUILDING,7,"2016, 2009, 2008",,0.0
1.0,2213303.0,Compliant,240.0,Parking,"Data Center, Office, Parking",23775.0,NonResidential,53.1,942000140,143.9,218.49,Large Office,Office,WA,Data Center,98101,SEATTLE,9700372.0,47.60668182,55.6,95.0,146.1,2148584.0,No,1.0,1110 3RD AVE,7552103.0,186768.0,0.0,33671.0,162993.0,14.0,182540.0,2015,DOWNTOWN,1972,10171258.0,-122.33452606,0.0,ABRAHAM LINCOLN BUILDING,7,"2016, 2014, 2012",,0.0
1.0,11429570.0,Compliant,30329.0,Parking,"Financial Office, Food Sales, Office, Other, Parking",368980.0,NonResidential,55.0,942000300,152.9,704.76,Large Office,Office,WA,Other,98104,SEATTLE,47148456.0,47.60633748,59.6,88.0,161.1,0.0,No,0.48,1001 4TH AVE,38999312.0,1123435.0,8150777.0,232248.0,754455.0,49.0,808980.0,2015,DOWNTOWN,1969,51103256.0,-122.33369209,81508.0,SAFECO PLAZA / 1001 FOURTH AVENUE,7,"2016, 2015, 2014, 2012, 2008",,0.0
1.0,12208630.0,Compliant,103478.0,Parking,"Convenience Store without Gas Station, Data Center, Financial Office, Fitness Center/Health Club/Gym, Office, Other, Parking, Personal Services (Health/Beauty, Dry Cleaning, etc), Restaurant",164420.0,NonResidential,46.8,942000345,146.9,290.4,Large Office,Office,WA,Financial Office,98104,SEATTLE,41655852.0,47.60566548,46.8,93.0,146.9,0.0,No,0.11,925 4TH AVE,41657575.0,1052469.0,0.0,185581.0,888049.0,37.0,763260.0,2015,DOWNTOWN,2002,41655852.0,-122.33261347,0.0,FOURTH & MADISON ( IDX TOWER),7,"2016, 2015, 2014, 2013, 2012, 2011, 2010, 2009, 2008, 2007, 2006, 2005, 2004",,0.0
1.0,10216410.0,Compliant,,,,171500.0,NonResidential,62.5,942000365,187.6,449.01,Large Office,,WA,,98104,SEATTLE,37527176.0,47.60605613,65.2,79.0,194.5,2668771.0,No,0.48,901 5TH AVE,34859838.0,617684.0,0.0,,446184.0,42.0,,2015,DOWNTOWN,1973,39156264.0,-122.33178821,0.0,901 FIFTH AVENUE,7,,,0.0
1.0,2381289.0,Compliant,10624.0,Retail Store,"Non-Refrigerated Warehouse, Office, Retail Store",0.0,NonResidential,48.3,942000550,136.2,180.89,Large Office,Office,WA,Non-Refrigerated Warehouse,98104,SEATTLE,9734582.0,47.60504384,53.3,88.0,146.9,1609624.0,No,0.72,810 3RD AVE,8125295.0,201480.0,0.0,29094.0,201480.0,8.0,161762.0,2015,DOWNTOWN,1907,10742509.0,-122.33274356,0.0,CENTRAL BUILDING,7,,,0.0
1.0,18960680.0,Compliant,18656.0,Parking,"Office, Other, Parking",159600.0,Nonresidential COS,53.6,942000720,168.4,452.16,Large Office,Office,WA,Other,98104,SEATTLE,64715652.0,47.60491077,54.6,82.0,171.3,0.0,No,0.15,700 5TH AVE,64696526.0,1195387.0,21804.0,159599.0,1035787.0,63.0,1187924.0,2015,DOWNTOWN,1990,65842744.0,-122.32891587,218.0,SEATTLE MUNICIPAL TOWER,3,"2014, 2013, 2011, 2010, 2009, 2008, 2007",,0.0
1.0,4922438.0,Compliant,600.0,Other,"Data Center, Office, Other",0.0,Nonresidential COS,73.0,942000750,194.4,381.89,Large Office,Office,WA,Data Center,98104,SEATTLE,21781324.0,47.60403674,76.2,,194.1,0.0,No,1.0,610 5TH AVE,16796056.0,310490.0,4985965.0,28394.0,310490.0,14.0,269284.0,2015,DOWNTOWN,2001,22725482.0,-122.32877322,49860.0,SEATTLE JUSTICE CENTER,3,,,0.0
1.0,2536510.0,Compliant,17480.0,Parking,"Office, Other, Parking, Restaurant",30660.0,Nonresidential COS,73.0,942000810,176.8,300.3,Large Office,Office,WA,Other,98104,SEATTLE,13172813.0,47.60363382,79.2,70.0,179.3,0.0,No,1.32,600 4TH AVE,8654931.0,199530.0,4518239.0,18590.0,168870.0,8.0,160418.0,2015,DOWNTOWN,2003,14294092.0,-122.32999251,45182.0,CITY HALL,7,,,0.0
1.0,3601225.0,Compliant,,,Office,52703.0,NonResidential,40.5,942001105,111.5,234.15,Large Office,Office,WA,,98104,SEATTLE,15083332.0,47.60213517,40.7,98.0,108.3,0.0,No,0.49,401 5TH AVE,12287890.0,372242.0,2795954.0,,319539.0,13.0,372242.0,2015,DOWNTOWN,2006,15134162.0,-122.32847035,27960.0,CHINOOK BLDG - KING COUNTY,7,,,0.0
1.0,605927.0,Compliant,,,Office,8296.0,NonResidential,32.1,942001150,78.4,69.18,Large Office,Office,WA,,98104,SEATTLE,3098638.0,47.60185187,35.6,98.0,82.1,0.0,No,0.53,400 YESLER WAY,2067509.0,114395.0,1031215.0,,106099.0,7.0,96582.0,2015,DOWNTOWN,1909,3436894.0,-122.32859693,10312.0,YESLER BUILDING - KING COUNTY,7,,,0.0
1.0,1655691.0,Compliant,,,Retail Store,0.0,NonResidential,70.5,1142000075,206.4,73.39,Retail Store,Retail Store,WA,,98105,SEATTLE,6289567.0,47.6605111,70.8,83.0,202.1,0.0,Yes,0.55,4326 UNIVERSITY WAY NE,5649452.0,89200.0,640348.0,,89200.0,2.0,89200.0,2015,NORTHEAST,1978,6316094.0,-122.3128304,6403.0,UNIVERSITY BOOK STORE,4,,,0.0
1.0,831311.0,Compliant,,,,0.0,NonResidential,73.1,1142000500,151.3,177.92,Small- and Mid-Sized Office,,WA,,98105,SEATTLE,5814165.0,47.66095645,85.7,63.0,162.8,0.0,No,1.67,1107 NE 45TH ST,2836552.0,99005.0,2977731.0,,99005.0,5.0,,2015,NORTHEAST,1961,6821411.0,-122.3162654,29777.0,UNIVERSITY DISTRICT BUILDING,4,,,0.0
1.0,1179832.0,Compliant,,Parking,"Office, Parking",44248.0,NonResidential,42.0,1142000530,131.8,28.07,Large Office,Office,WA,,98105,SEATTLE,4025787.0,47.66044059,42.0,92.0,131.8,0.0,No,0.08,4311 11TH AVE NE,4025754.0,135051.0,200.0,42500.0,90803.0,6.0,95943.0,2015,NORTHEAST,2002,4025787.0,-122.3169435,2.0,4311 11th Avenue NE,4,"2016, 2015, 2014, 2013, 2011, 2008",,0.0
1.0,1846236.0,Compliant,,Parking,"Office, Parking",82720.0,NonResidential,43.2,1142000550,135.7,43.92,Large Office,Office,WA,,98105,SEATTLE,6299357.0,47.66053047,43.2,93.0,135.7,0.0,No,0.08,4300 ROOSEVELT WAY NE,6299619.0,220649.0,0.0,90000.0,137929.0,5.0,145754.0,2015,NORTHEAST,2002,6299357.0,-122.3174071,0.0,4300 ROOSEVELT,4,"2016, 2015, 2014, 2013, 2008",,0.0
1.0,245120.0,Compliant,,,Self-Storage Facility,0.0,NonResidential,8.9,660001580,28.0,5.83,"Self-Storage Facility
",Self-Storage Facility,WA,,98101,SEATTLE,836348.0,47.61564776,9.8,,30.9,0.0,No,0.02,1800 TERRY AVE,836382.0,93660.0,0.0,,93660.0,5.0,93660.0,2015,DOWNTOWN,1964,921436.0,-122.33229386,0.0,SEATTLE VAULT SELF STORAGE,7,,,0.0
1.0,6761067.0,Compliant,,Parking,"Office, Parking",64660.0,NonResidential,66.6,660002054,208.3,166.68,Large Office,Office,WA,,98101,SEATTLE,23179128.0,47.61647081,66.7,82.0,208.4,0.0,No,0.16,1100 OLIVE WAY,23069718.0,413715.0,110365.0,69634.0,349055.0,18.0,348270.0,2015,DOWNTOWN,1980,23219110.0,-122.330698,1104.0,METROPOLITAN PARK I  (WEST) OFFICE BLDG,7,"2016, 2015, 2013, 2012, 2010",,0.0
1.0,2837082.0,Compliant,,Fitness Center/Health Club/Gym,"Fitness Center/Health Club/Gym, Office",195621.0,NonResidential,48.5,660002381,151.1,73.67,Large Office,Office,WA,,98101,SEATTLE,9796649.0,47.61788951,48.7,85.0,151.3,0.0,No,0.08,1220 HOWELL ST,9680526.0,381381.0,116524.0,37782.0,185760.0,11.0,164192.0,2015,DOWNTOWN,2000,9831408.0,-122.33127667,1165.0,METROPOLITAN PARK NORTH BUILDING,7,,,0.0
1.0,7536860.0,Compliant,,Parking,"Office, Parking",118744.0,NonResidential,70.5,660002410,220.2,189.56,Large Office,Office,WA,,98101,SEATTLE,25909504.0,47.6166018,67.6,73.0,211.2,0.0,No,0.16,1730 MINOR AVE,25716834.0,497513.0,193737.0,114510.0,378769.0,20.0,367623.0,2015,DOWNTOWN,1988,24850520.0,-122.32990312,1937.0,METROPOLITAN PARK EAST,7,"2015, 2013, 2012, 2010",,0.0
1.0,7573377.0,Compliant,,Parking,"Office, Parking",116721.0,NonResidential,59.7,694000205,187.5,180.14,Large Office,Office,WA,,98121,SEATTLE,25840362.0,47.61420011,62.2,76.0,195.5,0.0,No,0.13,2101 4TH AVE,25841435.0,543876.0,0.0,98503.0,427155.0,24.0,432841.0,2015,DOWNTOWN,1979,26942314.0,-122.34223589,0.0,FOURTH & BLANCHARD BUILDING,7,,,0.0
1.0,1879337.0,Compliant,28258.0,Parking,"Laboratory, Office, Parking",38700.0,NonResidential,99.1,695000135,293.8,76.13,Mixed Use Property,Laboratory,WA,Office,98121,SEATTLE,7004126.0,47.61799869,103.4,,307.3,0.0,No,0.47,3005 1ST AVE,6412564.0,104197.0,591829.0,38700.0,65497.0,4.0,42389.0,2015,DOWNTOWN,1980,7308270.0,-122.35459499,5918.0,DENDREON,7,,,0.0
1.0,6046356.0,Compliant,,Parking,"Office, Parking",124216.0,NonResidential,72.8,695000335,228.7,143.82,Large Office,Office,WA,,98121,SEATTLE,20630168.0,47.61836011,71.5,66.0,224.5,0.0,No,0.14,2901 3RD AVE,20631023.0,396626.0,0.0,113359.0,272410.0,6.0,283267.0,2015,DOWNTOWN,1982,20248772.0,-122.35263651,0.0,THIRD AND BROAD BLDG,7,,,0.0
1.0,3568590.0,Compliant,,,,83591.0,NonResidential,65.3,696000175,196.3,129.21,Large Office,,WA,,98121,SEATTLE,13010612.0,47.61605453,65.3,80.0,196.3,0.0,No,0.27,2301 5TH AVE,12176535.0,287471.0,834582.0,,203880.0,6.0,,2015,DOWNTOWN,2002,13010612.0,-122.34371185,8346.0,5TH & BELL BUILDING,7,,,0.0
1.0,1533929.0,Compliant,,Parking,"Office, Parking",48512.0,NonResidential,37.1,697000064,116.3,36.83,Large Office,Office,WA,,98121,SEATTLE,5240296.0,47.61778529,38.6,,121.1,0.0,No,0.07,521 WALL ST,5233983.0,192630.0,6530.0,48199.0,144118.0,3.0,141366.0,2015,DOWNTOWN,1947,5457108.0,-122.34439698,65.0,SIXTH & WALL BUILDING (FORMER GROUP HEALTH),7,2007,,0.0
1.0,6561583.0,Compliant,21782.0,Parking,"Laboratory, Office, Other, Parking",61986.0,NonResidential,117.3,698000040,368.3,156.08,Large Office,Office,WA,Other,98121,SEATTLE,22388122.0,47.61797602,117.3,17.0,368.3,0.0,No,0.24,3101 WESTERN AVE,22389051.0,253103.0,0.0,65117.0,191117.0,8.0,163754.0,2015,DOWNTOWN,1984,22388122.0,-122.35649532,0.0,3101 WESTERN (FORMERLY AIRBORNE BLDG),7,2010,,0.0
1.0,2407967.0,Compliant,,,Supermarket/Grocery Store,0.0,NonResidential,216.0,767000060,505.3,328.38,Supermarket/Grocery Store,Supermarket/Grocery Store,WA,,98177,SEATTLE,13320624.0,47.70184827,213.6,60.0,497.7,0.0,No,4.81,9999 HOLMAN RD NW,8216324.0,60880.0,5104640.0,,60880.0,1.0,61666.0,2015,NORTHWEST,1956,13172196.0,-122.36437781,51046.0,QUALITY FOOD CENTER (QFC) (OLD ART'S SHOPPING CENT,6,,,0.0
1.0,889021.0,Compliant,4253.0,Other,"Office, Other, Restaurant",0.0,NonResidential,72.8,939000025,228.7,21.15,Small- and Mid-Sized Office,Office,WA,Restaurant,98104,SEATTLE,3033340.0,47.60227966,72.8,,228.7,0.0,No,0.16,520 2ND AVE,3033466.0,50176.0,0.0,8329.0,50176.0,5.0,29070.0,2015,DOWNTOWN,1900,3033340.0,-122.33202362,0.0,COLLINS BUILDING,7,,,0.0
1.0,2971776.0,Compliant,7518.0,Retail Store,"Office, Other - Restaurant/Bar, Retail Store, Single Family Home",0.0,NonResidential,66.3,939000060,141.9,597.76,Large Office,Office,WA,Other - Restaurant/Bar,98104,SEATTLE,19609472.0,47.60188155,75.8,82.0,151.9,1002406.0,No,1.82,506 2ND AVE,10140121.0,304346.0,8467367.0,8429.0,304346.0,42.0,277397.0,2015,DOWNTOWN,1912,22418644.0,-122.33206429,84674.0,SMITH TOWER,7,,,0.0
1.0,107146.0,Compliant,,Other,"Non-Refrigerated Warehouse, Other",0.0,NonResidential,14.5,1800113,21.2,82.43,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,WA,,98108,SEATTLE,1869575.0,47.54032619,19.7,97.0,26.6,0.0,No,0.63,6901 FOX AVE S,365596.0,128800.0,1503994.0,9600.0,128800.0,1.0,119200.0,2015,GREATER DUWAMISH,1977,2536790.0,-122.33015747,15040.0,BUNGE FOODS,2,,,0.0
1.0,2995443.0,Compliant,19787.0,Performing Arts,"Office, Performing Arts, Retail Store",0.0,NonResidential,56.4,2400002,155.4,266.18,Large Office,Office,WA,Retail Store,98101,SEATTLE,12745839.0,47.60831575,59.4,79.0,159.1,2525387.0,No,0.69,1326 5TH AVE,10220876.0,321945.0,0.0,39355.0,321945.0,8.0,166919.0,2015,DOWNTOWN,1927,13434023.0,-122.33544853,0.0,SKINNER BLDG,7,"2016, 2015, 2009, 2008",,0.0
1.0,3975737.0,Compliant,7438.0,Parking,"Office, Other - Restaurant/Bar, Parking",0.0,NonResidential,75.3,2400002,190.2,579.99,Large Office,Office,WA,Other - Restaurant/Bar,98101,SEATTLE,19854012.0,47.60831575,80.4,75.0,196.4,6288798.0,No,1.55,1200 5TH AVE,13565778.0,336330.0,0.0,66430.0,336330.0,22.0,256299.0,2015,DOWNTOWN,1964,21205032.0,-122.33544853,0.0,IBM BUILDING,7,,,0.0
1.0,5332120.0,Compliant,11888.0,Parking,"Office, Other - Education, Parking",0.0,NonResidential,102.7,2400002,241.6,1088.2,Large Office,Office,WA,Other - Education,98101,SEATTLE,30648154.0,47.60831575,111.7,68.0,252.4,12454960.0,No,3.38,1325 4TH AVE,18193949.0,298426.0,0.0,197750.0,298426.0,21.0,286538.0,2015,DOWNTOWN,1960,33323772.0,-122.33544853,0.0,PUGET SOUND PLAZA,7,"2013, 2009, 2008",,0.0
1.0,16636110.0,Compliant,19671.0,Parking,"Financial Office, Office, Other, Parking, Restaurant",0.0,NonResidential,73.7,2400003,231.3,395.71,Large Office,Office,WA,Restaurant,98101,SEATTLE,56762408.0,47.60816177,73.7,56.0,231.3,0.0,No,0.24,1301 5TH AVE,56764764.0,635824.0,0.0,40000.0,635824.0,42.0,718473.0,2015,DOWNTOWN,1976,56762408.0,-122.33434527,0.0,RAINIER TOWER,7,,,0.0
1.0,8109597.0,Compliant,15800.0,Retail Store,"Hotel, Office, Retail Store",0.0,NonResidential,119.0,2400003,240.8,2937.83,Hotel,Hotel,WA,Office,98101,SEATTLE,64547116.0,47.60816177,123.8,22.0,243.1,32659986.0,No,5.2,411 UNIVERSITY ST,27671094.0,542305.0,4217186.0,28605.0,542305.0,12.0,497900.0,2015,DOWNTOWN,1923,67162360.0,-122.33434527,42172.0,FAIRMONT OLYMPIC HOTEL,7,,,0.0
1.0,2954974.0,Compliant,,,,0.0,NonResidential,39.5,3600052,113.7,147.77,Retail Store,,WA,,98144,SEATTLE,11541355.0,47.57965631,38.8,84.0,111.4,0.0,No,0.36,2700 RAINIER AVE S,10082790.0,291940.0,1458983.0,,291940.0,2.0,,2015,SOUTHEAST,1980,11328646.0,-122.29880174,14590.0,LOWES & AMAZON W # 0067,2,,,0.0
1.0,1267462.0,Compliant,27715.0,Office,"Distribution Center, Non-Refrigerated Warehouse, Office",0.0,NonResidential,71.3,7400015,174.4,144.17,Mixed Use Property,Non-Refrigerated Warehouse,WA,Distribution Center,98108,SEATTLE,6471427.0,47.52726155,77.5,11.0,178.5,0.0,No,1.42,8300 MILITARY RD S,4324760.0,88400.0,2146845.0,29620.0,88400.0,1.0,33450.0,2015,GREATER DUWAMISH,1970,7040080.0,-122.29392927,21468.0,THAW CORP,2,,,0.0
1.0,21894.0,Compliant,,,Non-Refrigerated Warehouse,0.0,NonResidential,21.8,164000120,25.9,55.69,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,WA,,98133,SEATTLE,1113488.0,47.72957286,25.5,93.0,29.8,0.0,No,1.06,920 N 137TH ST,74704.0,52311.0,1038787.0,,52311.0,1.0,51116.0,2015,NORTHWEST,1960,1302105.0,-122.34642876,10388.0,"EUROPEAN SOAPS, LTD",5,,,0.0
1.0,851180.0,Compliant,,Office,"Office, Parking",69710.0,NonResidential,40.5,209000030,127.3,20.25,Other,Parking,WA,,98109,SEATTLE,2904225.0,47.62320708,42.4,,133.1,0.0,No,0.05,500 YALE AVE N,2904346.0,141131.0,0.0,71643.0,71421.0,5.0,74831.0,2015,LAKE UNION,2009,3036585.0,-122.32984117,0.0,500 YALE AVENUE NORTH,7,,,0.0
